Issue_id,Duplicated_issue,Title1,Description1,Title2,Description2,Label
438019,416263,account settings dialog box,account settings dialog box big laptop computer screen bottom box dden aspect ratio modern laptop doesnt allow visible possible work around going desktoppropertiessettings change resolution smaller display making account settings returning normal screen resolution nuisance dialog box smaller height placed near settings choices open thunderbird screen laptop optimum resolution settings account settings enter choice try choice bottom dialog box dden range dialog box displayed farther dialog box,account settings dialog box big screens like asus eeepc cant resized scrolled,purchased asus eeepc running linux screen diagonal fixed resolution account settings page thunderbird mail newsgroups account settings many pages tall able input needed selections happened windows macne monitor generally last slection big problem tiny screen many boxes visible screen resized scrolled making virtually impossible select choices able copy file windows macne edit using thunderbird macne recopy eeepc necessary asus helpfully suggest connect little computer larger monitor doubt sometng people want every time need change often email checked etc tnk one three solutions needed order preference windows need able resized scroll would work monitor window needs split two windows half height current windows external editor need provided modify parts visible small screen bring thunderbird click account settings click setting email account listing window bleeds well bottom screen reached reach accounts settings choices page big bottom portion reached able scroll move window get additional choices bottom half page problem shows builds thunderbird seamonkey even fairly large monitors small portion selection screen cut cases example seamonkey newsgroup email account settings local folders server settings page goes beyond bottom frame reached scrolling resizing submit screen shots tnk would helpful,1
438049,262772,compose window close without confirmation fields message body empty,accidently open new compose window try close text entered thunderbird asks want save message seamonkeys mail composer doesnt tnk doesnt make much sense ask user notng saved open new mail window compose new mail dont enter anytng try close window messagebox save message pops window closes immediately happens first time thunderbird started try close window without confirmation,compose window asks whether want save message open directly close first time,start thunderbird open compose window directly close result thunderbird asks whether want save message drafts folder expected result dont ask since havent written anytng happens first compose window open current trunk aviary builds mailcomposemaxrecycledwindows set seamonkey doesnt bug tested linux gtk builds,1
438292,318872,proxy autoconfigpac file isnt used first mail check,use proxy autoconfigpac file thunderbird launched starts check accounts new messages startup get connection refused proxy settings wouldnt seen check mail either manually automatically preset time periods everytng goes fine proxy autoconfig file contents function findproxyforurlurlhost return socks use manual proxy configuration set socks proxy settings everytng launch thunderbird checks mail without problem,proxy autoconfig pac file isnt used first mail check,use proxy auto config pac file proxy automatic configuration url thunderbird launched starts check accounts new messages startup get timeout proxy settings wouldnt seen timeout check mail either manually automatically preset time periods everytng goes fine proxy autoconfig file contents function findproxyforurlurlhost return socks use manual proxy configuration set socks proxy settings everytng launch thunderbird checks mail without timeouts,1
438430,533921,detach sometimes detaches wrong file,detach file saves empty copy different file intermittent filename used different file recent occasion file opened earlier open message ctrlclick attached file detach choose location look location file isnt another file intermittent ive seen multiple times happened repeat consistently trying redetach file close reopen detach file without problems,right click blank attachment pane area shows context menu previous selected attachment,mail attachments rightclick empty area attachment pane message preview get context menu previous selected attachment doesnt auto deselect even another message tnk auto deselect old attach give save context menu youre clicking empty area particular file select file attached message bottom attachment pane message body another message attachments rightclick empty area bottom attachment pane get open save etc context menu try open save saves still selected attachment first message tnk open save etc context menu deselecting old selected attach happens safemode easy workaround leftclick empty area righ clicking,1
438636,404609,download thunderbird grade install crash unable open,first got pop update older version longer supported installed crashed could open thunder bird proceeded load entire version times wle installing pop said error opening file writing cprogramfilemozillathunderbirdmozmapidll click retry cancel stop installation helpcubadjyahoocom,update thunderbird installer changes made firefox installer,port bug thunderbird,1
439025,271222,mail searching engine also check subject searching whole message,searcng using whole message option also include subject fields search receive message subject helicopter body contain word helicopter search either subject subject see message search word helicopter whole message message found search phrase whole message option search phrase subject option different results appear showing messages phrase either subject field different results appear showing messages phrase either subject field dont contain message body whole message option search whole message including subject fields rename search option message body create another one searches message body need find message need search times whole message option second time subject,implement entire message filter quick search feature cant filter whole msg fulltext need missing quicksearch option,magnifying glassquick search window one specify entire message scope search conversely search messages dialog apparently uses body mean tng could confusing users use two terms mean tng entire message mean entire tng body headers however quick search entire message body seem mean body email without headers also potential confusion quick search choose entire message magnifying class input search key known header body email right click mailbox select search messages input search key known header body email searches returned empty results entire message would expected body since part bug part rfe would like see currently called entire message quick search changed body feature added really search entire message,1
439228,451118,cannot send mails maillists,cannot send mails maillists address book unless close thunderbird completely open error message indicates name maillist true email address name maillist traditional composition name plus plus rest address send mail maillist get error notice close thunderbird open thunderbird send email maillist wch goes next message maillist goes without problem next message maillist causes error repeat process results accept name maillist true address function maillist,mailing list function generates error valid email address form userhost,mailing list worked forever yesterday started giving error try send mailing list use many months necessitates building manual list addresses dozen bccs create new message type mailing list name autofills send error message appears cannot send message without enterring addresses manually bccs send message past,1
439240,474781,thunderbird talk tamil sri lanka,sri lanka already done thunderbird bug would like work thunderbird,add talk thunderbird build,need add talk maillocalesalllocales,1
439345,223132,viewheadersall large header overwrites status bar truncates rest scrollbar,set viewheadersall header long last line shows overwrites status bar bottom rest headers truncated scrollbar allow viewing set viewheadersall open mail message long list headers last header line shows overwrites status bar bottom rest headers truncated scrollbar allow viewing status bar overwritten scrollbar appears right allow viewing rest headers,need scrollbar envelope panel view headers long address lists,mail header lot lines many fit window currently showing mail headers view headers problem way scroll headers see even maximizing window doesnt show add scrollbar area find email lot headers view headers cant see put scroll bar workaround view message source,1
439763,441429,new filter dialog broken,screenshot attach screenshot impossible specify conditions new filters,filtereditorxul warning failed load overlay chromemessengercontentmsgfolderpickeroverlayxul,mozilla windows windows rvpre thunderbirdapre nightly wksp start tools message filters new warning failed load overlay chromemessengercontentmsgfolderpickeroverlayxul source file chromemessengercontentfiltereditorxul line new profile also get error element found source file chromemessengercontentmsgfolderpickeroverlayxul line error gsearchtermlist null source file chromemessengercontentsearchtermoverlayjs line might related different bugs first fix overlay load well see,1
439856,439839,hitting space key end message doesnt load next message,since beginning time thunderbird netscape mail reading message tting space key message scrolled screenfull still tting space key end message next unread message loaded latter part longer works thunderbird trunk,next previous keyboard shortcuts menus broken,first noticed spacebar wouldnt let tear unread messages noisegroups also affects fnbp nextprevious everytng disabled time backing attachment bug restores,1
439905,429118,spell check type subject body,spell check type enabled preferences works message subject box main body area optionscheck spelling works fine enable spell check type start new email typo message body word appears word appears dotted red line underneath using british english dictionary,spellcheck gives misspelled words html editor,composing messages thunderbird inline spell checker checks first word message ignores rest example message wnorg worng gnorw spell checker ghlight words instead first word ghlighted open thunderbird create new message enter message content let inline spell checker job first word ghlighted spelt wrong spelling errors ghlighted,1
440039,439839,keyboard navigation possible,keyboard navigation postings mails possible although several unread posting newsgroup neither space work jumping next message also entries menu next message message starred greyed open foldernewsgroup unread messages try jump first next message via keyboard space message displayed unless klick focus set next unread message,next previous keyboard shortcuts menus broken,first noticed spacebar wouldnt let tear unread messages noisegroups also affects fnbp nextprevious everytng disabled time backing attachment bug restores,1
440367,378973,keywords mail longer present move mail imap inbox local folder,keywords mail longer present move mail imap inbox local folder add keyword mail wch still imap inbox move mail local folder added keyword longer present added keyword still present,tags stored incorrectly message moved remote imappop local folder,thunderbird normally stores tags message attributes remote folder imap server supports otherwise uses msf file mbox files store tag using xmozillakeys header wch used message filters searches add custom header however movecopy message remote folder local folder stores tags msf file wch means find tag filters searches common quick dirty fix mildly corrupted folders delete msf file rebuilds msf file data mbox file lose tag message since stored mbox file obvious reason tag message mbox file stored differently depending upon message originated create tag message remote folder imap server stores message attribute could use free account wwwfastmailfm copy move tagged message local folders directory pop account use view message source look xmozillakeys header message message doesnt xmozillakeys header search folders msf file text editor find tag exit thunderbird delete msf file restart thunderbird tag disappears tags messages created pop accounts dont disappear httpforumsmozillazineorgviewtopicphpp,1
440520,379583,notifications mail empty subject display null,receive mail subject notification get null programmer makes perfect sense probably seem strange nonprogrammers ive attached screenshot send message subject mail notification popup displayed null display,replied emails empty subject show null new mail popup,send email subject receive reply new mail popup show null instead wch subject actually send email subject get reply new mail notification shows null subject new mail popup show null shown brand new download latest nightly thunderbird extensions themes windows,1
440535,273008,want option preferences make paste without formatting default ctrlv option pasting,want option preferences make paste without formatting default ctrlv option pasting emailing involves lot lifting various emails would save lot time editpaste without formatting menu couldnt click ctrlv able make default option paste regular menu option none,paste without formatting preference least easy keybinding,time want paste formatting text copying web browser etc messes fonts sizes etc compose window know theres menu paste without format sometng effect asking easy key binding like ctrlv paste option settings default paste without format user choose whatever default thank,1
440768,435861,cannot view messages attach file dialog open,doubleclicking message inbox wle attach file dialog open display blank window click write create new message click attach open attach dialog leave open navigate inbox doubleclick message inbox blank window displayed message displayed,attachment dialog blocks opening messages,attachment dialog box using attach button open unable open messages window appears normally message see httpsphotobucketcomalbumshcdokolasactionviewcurrenttbattachblkpng open new composer new email click attach button toolbar close dialog box switch back main thunderbird window open email observe empty window well expect see message without close dialog box different seemingly unrelated window,1
440775,278453,aside main identity manage identities selection place signatures allow change even though indicates doe,setting main identity reply appear quote signature appear beneath reply works fine select manage identities identities even though options tng stickrevert back default settings attempted change identity settings reply quoted message signature reply looked like setting worked rechecked defaulted signature back bottom message instead even though reply top set main identity preferences reply message quoted message select signature appear reply message select manage identities different identities wle main identity main configuratiuon worked fine changes made manage identities partially worked allowing reply top quoted message still leaving signature bottomw page reply signature top message window quoted message none,cant save signature placement preference reverts default multiple identities,use thunderbird imap email account several identities setup addition primary identity set composition signature settings reply signature quote remembers setting primary identity however additional identities remembers reply position select put signature test still puts quote back settings reverted back default quote setting,1
440876,365393,saved search folders update changing search hitting,modify search associated saved search folder doesnt get updated enter another folder return searched folder properties saved search folder edit search give different results notng changes search updated must enter another folder first return search folder order see update,way refresh saved search,working saved search folder processing modifying messages theres way refresh saved search changes reflected create saved search wch shows messages status starred new mark bunch messages starred new get new mail work saved search folder unstar message read new ones become marked read longer new saved search still shows messages even though longer match search criteria acceptable still see messages youve worked theres way manually refresh folder point want see changes reflected move different folder come back saved search even getting new mail pressing doesnt refresh saved search reflect changes possible manually andor automatically refresh saved search folder reevaluate messages search criteria reflect current state messages,1
440955,439763,mail filters cant add new ones select folder,sometng strange started happening filters toolsmessage filters new window shows filter name perform actions shows incoming messages match etc radio buttons well different first time parts box appear subsequent new also box appear cant select folder move sometng newly introduced bug last time edited filters days ago getting nightly releases worked,new filter dialog broken,screenshot attach screenshot impossible specify conditions new filters,1
441242,278453,save place signature option composition setting identity settings,select option reply place signature option composition addressing setting identity settings time even clicking save particular option account settingsmanage identitieseditcomposition addressing settingand place signature option select reply click back setting selection undone back setting selection undone selection must saved,cant save signature placement preference reverts default multiple identities,use thunderbird imap email account several identities setup addition primary identity set composition signature settings reply signature quote remembers setting primary identity however additional identities remembers reply position select put signature test still puts quote back settings reverted back default quote setting,1
441244,436462,message filters could select move folder defining message filters,feature working months ago clicking destination drop selecting folder displays list folder upon selecting one notng happens open message filters toolsmessage filter select local folder create new rouleclick existing rule actions select move message try select folder drop list folder displayed correctly whens select folder notng happens drop selection remains empty bunch old rules defined click anyone folder empty defined,unable choose folder movecopy filter actions,platform actions filter rule dialog unable choose folder move copy message select menu toolsmessage filters start filter window click new button give filter name name entry set several criterias set actions choose move message copy message select folder isnt none folder listed list folders operating system snvvermillion,1
441266,452162,update install,system cannot install new update requesting close running thunderbird operations andor program closed new update really usefull,lessen number cases restart required application update mozmapidll mapiproxydll,spinoff bug comment lessen often application update require restart complete bug fixed done making copy mozmapidll main culprit install update adding copy registry instead check binary files seldom ever change arent recompiled,1
441331,461317,remove links keyboard shortcut broken conflicts check spelling mac shiftcommandk,thunderbird macos composing email sftcommandk shortcut used remove links format menu check spelling options menu therefore impossible remove links keyboard sftcommandk checks spelling instead open new email message editing compose window paste text wch links select text use sftcommandk remove links check spelling window opens links text removed links text removed sftcommandk way using menu item remove links minor problem existed minimum year two constantly encounter yet simple fix work often involves pasting text many emails using remove text styles remove links hereby request fixed preferred solution fixing problem would assign sftcommandu remove links next sftcommandy use remove text styles sftcommandl stands links,ctrlshiftk hotkey two functions optionscheck spelling formatdiscontinue link,originally filed httpsbugzillaredhatcomshowbugcgiid composer htmlmailcomposer formatdiscontinue link menu item advertises controlsftk valid hotkey however pressing key brings check spelling window instead look formatdiscontinue link optionsspellchecking options html composer key shortcut shouldnt,1
441629,282068,make attachment list compressible,viewing messages big attachment list mail viewer panel becomes difficult attachment list start take significant portion pane would good introduce way shrink window header data compacted,rfe ability collapse attachment pane,attachment pane mail window big lot situations therere lot attachments attachments whose names long forwards forwards addition attachments etc would nice pane could collapsed like subject pane little minus sign,1
441948,290616,mailviews andor virtualfolders mix ands ors one view,mailviews andor virtualfolders mix ands ors one view edit mailviewsdat virtualfoldersdat sampleview unread last days adressbook flagged,advanced search multiple target fields logical operators like,would like suggest search feature could item search drop menu called advanced search selected logical operators like possible search could look like sendermartin subjecthardware senderhardware subjecthardware messagebit processors,1
442130,419049,scroll bar works incorrently,pre try scroll top pane listing received messages click scroll widget drag act clicking holding makes messages scroll upward,scrollbar slider cannot manually operated delete many messages,delete one windowfull messages inbox beginning message near top list example message inbox done cannot grab slider scroll see messages top inbox use method navigatingscrolling messages arrow keys arrow scroll icons scrollbar work fine lot messages inbox mine currently know threshold causing bug top inbox singleclick message select click scrollbar scroll vertically least one full screen selected message longer visible sftclick message current view wch call message selected messages thru delete key delete block messages currentlyselected message former message wch message top window assume want look messages using mouse try grab drag scrollbar slider budge cannot navigate messages click scrollbars uparrow icon however window scroll correctly instead use uparrow key keyboard also scroll correctly manual drag scrollbar slider broken notng slider moved top scrollbar window scrolled show first messages mailboxfolder special theme tweaks addons pretty much box resizing message pane preview pane seem effect bug,1
442490,441750,sort sort downwards,trying sort anytng sort downwards click sort tab try make sort repeat tabs tng reported sorted upwards,clicking column headers doesnt change sort,updated click column headers sort order doesnt change view sort updates changes fine last build using cant say would changed sorting order build blocking dont tnk obvious feature broken,1
442540,379363,new mail tray notifyer triggered even filter applys mark read,traffic mailing list set filters automatically move mails special subfolder imap account mark read new mail list arrives get new mail notification sound try icon appears trysummary popup show double clicking tray icon open thunderbird select correct imap account correct folder affected mailing traffic false new mail notification happens often wch annoying create subfolder xyz mails received imap account add filter applies certain messages filter contains two commands move mail folder xyz mark mail read send mails trigger filter often new mail notification sound played tray icon notifier appears thunderbird silent capability listing used imap server imap imaprev acl quota literal mailboxreferrals namespace uidplus noatomicrename unselect cldren multiappend binary sort threadorderedsubject threadreferences annotatemore idle authlogin authplain saslir listext listsubscribed xnetscape,new mail notificationsymbol systray doesnt work correctly imap incoming mail filters,new mail notificicationsymbol appears even theres new mail use different filters move incoming mail automatically imapfolders imap used courier symbol appears switch thunderbird find new mails filters tag readed automatically nevertheless systray symbol says new mails use imap add filters marking incoming mail readed moving different folders wait new mail mail filtered marked read thunderbird says hey yes new mail happens every time often new mail clicking imapfolders thunderbird new mailsymbol disappears show new mailsymbol theres really new mail,1
442574,365927,manage identities impossible save setting quote position,press thunderbird leaves place signature quoterecomended even select place signature quote kind isue save sitting set solution config editor tools options click advanced tab general tab click config editor button filter box enter word bottom look mailidentitydefaultsigbottom set true double click entry switch false additional step look entries end sigbottom setup included one said mailidentityidsigbottom set true double click entry set false close aboutconfig window click options window looks like mailidentitydefaultsigbottom indeed default signatures already configured signature may overriding entry case wch represents email address wch set signature,place signature reply quote working properly identities,matter many times tell place signature quoted text back preferences reverted back option place signature quoted text choose toolsaccount settingsyour accountmanage identities select identity click edit choose composition addressing tab check mark automatically quote original message replying popup menu chose start reply quote place signature popup menu chose reply quote repeating steps looking popup menu confirm save preference place signature quote also replying message confirm software placed signature quoted text,1
442646,441750,sorting date broken mail news,currently nightly sorting date broken wle clicking date columns toggles sort date old new clicking reverse sort order anymore,clicking column headers doesnt change sort,updated click column headers sort order doesnt change view sort updates changes fine last build using cant say would changed sorting order build blocking dont tnk obvious feature broken,1
442917,441750,unable sort emails descending order,click column header messages list allows sort ascending order unable sort descending order typically date,clicking column headers doesnt change sort,updated click column headers sort order doesnt change view sort updates changes fine last build using cant say would changed sorting order build blocking dont tnk obvious feature broken,1
443104,382299,new mail popup bgtext color,new mail popup takes text color system theme gnome environment background wte case text color wte system theme new mail popup wte text wte background new mail popup follow system theme colors full,new mail notification window alert doesnt comply highcontrast gnome theme,new mail notification popup window compliant gnome desktop theme settings change gnome desktop theme contrast large print inverse start thunderbird compose new message send receive mail expected result step new mail notification window popup compliant selected theme settings actual result notification window compliant selected theme settings,1
444476,278453,closing manage identities dialog box prefsjs saved sigbottom true regardless user gui selection,bug similar following essentially bug seeing different items witn manage identities overview editing identity manage identities gui preference composition addressing place signature reply set quote identities observed selecting preference default identity alternate identities managed manage identities gui setting saved prefsjs file lines userprefmailidentityidsigbottom true userprefmailidentityidsigbottom true etc opening closing manage identities gui sets true regardless user selected install thunderbird install plugin xpunge insert account info try use manage identities account settings fails tried laptop desktop laptop tosba portege winxp desktop amd athalon ghz wink closing manage identities sets userprefmailidentityidsigbottom true prefsjs regardless user selection desired results closing manage identities sets userprefmailidentityidsigbottom true false prefsjs dependent user selection gui build date thunderbird observed bug earlier version thunderbird time track attacng hand edited version prefsjs lines report changed true initiate manage identitied gui regardless selection prefsjs mozilla user preferences edit file make changes file wle application running changes overwritten application exits make manual change preferences visit url aboutconfig information see httpwwwmozillaorgunixcustomizinghtmlprefs userprefappupdatelastupdatetimeaddonbackgroundupdatetimer userprefappupdatelastupdatetimebackgroundupdatetimer userprefappupdatelastupdatetimeblocklistbackgroundupdatetimer userprefappupdatelastupdatetimerestartnagtimer userprefappupdatenever false userprefbrowserdownloaddir cdocuments settingscabaldesktop userprefbrowserdownloadlastdir cdocuments settingscabaldesktop userprefbrowserdownloadprogressdnlddialogkeepalive false userprefextensionslastappversion userprefextensionsupdatenotifyuser false userprefintlcharsetmenumailviewcache windows utf windows utf iso userprefldapautocompleteusedirectory true userprefldapprefsmigrated true userprefldapserversuwdirectoryauthsavepassword true userprefldapserversuwdirectorydescription directory userprefldapserversuwdirectoryfilename abookmab userprefldapserversuwdirectoryreplicationlastchangenumber userprefldapserversuwdirectoryuri ldapdirectorywasngtoneduouniversity wasngton cussubobjectclass userprefldapserversnonasciifilename nonasciimab userprefldapserversnonasciireplicationlastchangenumber userprefldapserversnonasciiuri mozabldapdirectorynonasciimab userprefldapserversnonasciifilename nonasciimab userprefldapserversnonasciireplicationlastchangenumber userprefldapserversnonasciiuri mozabldapdirectorynonasciimab userprefldapserversdefaultfilename defaultmab userprefldapserversdefaultreplicationlastchangenumber userprefldapserversdefaulturi mozabldapdirectorydefaultmab userprefldapserversstoryreplicationlastchangenumber userprefldapserverspabreplicationlastchangenumber userprefmailspellcheckbeforesend true userprefmailaccountaccountserver server userprefmailaccountaccountidentities idid userprefmailaccountaccountserver server userprefmailaccountmanageraccounts accountaccount userprefmailaccountmanagerdefaultaccount account userprefmailaccountmanagerlocalfoldersserver server userprefmailattachmentstoreversion userprefmailcomposeattachdir cdocuments settingscabaldesktop userprefmaildefaulthtmlaction userprefmailfolderviewsversion userprefmailforwardmessagemode userprefmailidentityidattachsignature true userprefmailidentityidattachvcard false userprefmailidentityidautoquote true userprefmailidentityidcomposehtml false userprefmailidentityiddirectoryserver ldapserversuwdirectory userprefmailidentityiddobcc false userprefmailidentityiddobcclist userprefmailidentityiddraftfolder imapcabalcabaldeskmailwasngtonedudrafts userprefmailidentityiddraftsfolderpickermode userprefmailidentityidencryptioncertname userprefmailidentityidencryptionpolicy userprefmailidentityidescapedvcard userprefmailidentityidfcc true userprefmailidentityidfccfolder imapcabalcabaldeskmailwasngtoneduzavedsent userprefmailidentityidfccfolderpickermode userprefmailidentityidfccreplyfollowsparent false userprefmailidentityidfullname john nyhuis peds userprefmailidentityidorganization userprefmailidentityidoverrideglobalpref true userprefmailidentityidreplyontop userprefmailidentityidreplyto jnyhuisuwasngtonedu userprefmailidentityidshowsavemsgdlg false userprefmailidentityidsigbottom false userprefmailidentityidsigfile cdocuments settingscabalapplication datathunderbirdprofilessignaturetxt userprefmailidentityidsigfilerel profdsignaturetxt userprefmailidentityidsignmail false userprefmailidentityidsigningcertname userprefmailidentityidsmtpserver smtp userprefmailidentityidstationeryfolder imapcabalcabaldeskmailwasngtonedudrafts userprefmailidentityidtmplfolderpickermode userprefmailidentityiduseremail jnyhuisuwasngtonedu userprefmailidentityidvalid true userprefmailidentityidattachsignature true userprefmailidentityidattachvcard false userprefmailidentityidautoquote true userprefmailidentityidcomposehtml false userprefmailidentityiddirectoryserver ldapserversuwdirectory userprefmailidentityiddobcc false userprefmailidentityiddobcclist userprefmailidentityiddraftfolder imapcabalcabaldeskmailwasngtonedudrafts userprefmailidentityiddraftsfolderpickermode userprefmailidentityidescapedvcard userprefmailidentityidfcc true userprefmailidentityidfccfolder imapcabalcabaldeskmailwasngtoneduzavedsent userprefmailidentityidfccfolderpickermode userprefmailidentityidfccreplyfollowsparent false userprefmailidentityidfullname john nyhuis personal userprefmailidentityidorganization userprefmailidentityidoverrideglobalpref true userprefmailidentityidreplyontop userprefmailidentityidreplyto cabaluwasngtonedu userprefmailidentityidshowsavemsgdlg false userprefmailidentityidsigbottom false userprefmailidentityidsigdate userprefmailidentityidsigfile cdocuments settingscabalapplication datathunderbirdprofilespersonal signaturetxt userprefmailidentityidsigfilerel profdpersonal signaturetxt userprefmailidentityidsmtpserver smtp userprefmailidentityidstationeryfolder imapcabalcabaldeskmailwasngtonedudrafts userprefmailidentityidtmplfolderpickermode userprefmailidentityiduseremail cabaluwasngtonedu userprefmailidentityidvalid true userprefmaillastmsgmovecopytargeturi imapcabalcabaldeskmailwasngtoneduzavedpediatrics userprefmailpreferencesadvancedselectedtabindex userprefmailpreferencescomposeselectedtabindex userprefmailpreferencesdisplayselectedtabindex userprefmailpreferencesprivacyselectedtabindex userprefmailrootimap cdocuments settingsadministratorapplication datathunderbirdprofilesvqnxdefaultimapmail userprefmailrootimaprel profdimapmail userprefmailrootnone cdocuments settingsadministratorapplication datathunderbirdprofilesvqnxdefaultmail userprefmailrootnonerel profdmail userprefmailserverserveragelimit userprefmailserverserverdaystokeepbodies userprefmailserverserverdaystokeephdrs userprefmailserverserverdirectory cdocuments settingscabalapplication datathunderbirdprofilesvqnxdefaultmaillocal folders userprefmailserverserverdirectoryrel profdmaillocal folders userprefmailserverserverhostname local folders userprefmailserverservername local folders userprefmailserverservernumhdrstokeep userprefmailserverservertype none userprefmailserverserverusername nobody userprefmailserverserveragelimit userprefmailserverservercapability userprefmailserverservercleanupinboxonexit true userprefmailserverserverdaystokeepbodies userprefmailserverserverdaystokeephdrs userprefmailserverserverdirectory cdocuments settingscabalapplication datathunderbirdprofilescabaldefaultimapmailcabaldeskmailwasngtonedu userprefmailserverserverdirectoryrel profdimapmailcabaldeskmailwasngtonedu userprefmailserverserverdownloadonbiff true userprefmailserverserveremptytrashonexit true userprefmailserverserverhostname cabaldeskmailwasngtonedu userprefmailserverserverloginatstartup true userprefmailserverservermaxcachedconnections userprefmailserverservername imap userprefmailserverservernamespaceotherusers userprefmailserverservernamespacepersonal mhmnbox userprefmailserverservernamespacepublic publicnewsftpshared userprefmailserverservernumhdrstokeep userprefmailserverserverport userprefmailserverserverserversubdirectory mail userprefmailserverserversockettype userprefmailserverserverspamactiontargetaccount imapcabalcabaldeskmailwasngtonedu userprefmailserverserverspamactiontargetfolder mailboxnobodylocalfoldersjunk userprefmailserverservertimeout userprefmailserverservertype imap userprefmailserverserverusername cabal userprefmailsmtpdefaultserver smtp userprefmailsmtpserversmtpauthmethod userprefmailsmtpserversmtpdescription smtp userprefmailsmtpserversmtphostname smtpwasngtonedu userprefmailsmtpserversmtpport userprefmailsmtpserversmtptryssl userprefmailsmtpserversmtpusername cabal userprefmailsmtpservers smtp userprefmailspamversion userprefmailstartupenabledmailcheckonce true userprefmailnewsquotingprefsversion userprefmailnewsstartpageoverridemstone userprefmailnewstagslabelcolor userprefmailnewstagslabeltag important userprefmailnewstagslabelcolor userprefmailnewstagslabeltag work userprefmailnewstagslabelcolor userprefmailnewstagslabeltag personal userprefmailnewstagslabelcolor userprefmailnewstagslabeltag userprefmailnewstagslabelcolor userprefmailnewstagslabeltag later userprefmailnewstagsversion userprefmailnewsuithreadpaneversion userprefmessengersavedir cdocuments settingscabalmy documentsbeijingcnese userprefwalletcaveat true,cant save signature placement preference reverts default multiple identities,use thunderbird imap email account several identities setup addition primary identity set composition signature settings reply signature quote remembers setting primary identity however additional identities remembers reply position select put signature test still puts quote back settings reverted back default quote setting,1
444550,444220,sent junk folders getting unique icons,used sent items folder junk mail folder regardless name set prefs would get special icon indicating special status move top folder list longer seem even restarts using imap accounts tested two servers though server make difference make new imap account set folder sent items andor junk restart thunderbird though shouldnt necessary used anyways observe,cant change junk folder account settings,probably regression bug cannot change folder used moves junk messages str create new profile add single imap account imap account local folders account enable adaptive junk controls move new junk messages choose default junk folder account name imap account change junk folder local folders press reenter account settings dialog junk folder points local folders actual result junk folder continues point original value imap account bug appear nightly appear,1
445175,529584,composition addresses autocomplete also match domains look forup suffixes doesnt match substring part searchfind contacts,like auto complete functionality enhanced domain lookups suppose like list everybody mozillaorg typing mozillaorg show list people domain,compositions address autocomplete fails match domain part email address works quicksearch use contains matching card fields autocompletion,starting type address tocc fields email autocompletion suggest addresses matcng domain names excluding final extension com net org etc example field start type xyz autocompletion suggest address abcxyznet stored address book moment doesnt create three contacts address book abcxyznet xyzabcnet efgjxyz create new email start typing xyz field suggests second address xyzabcnet suggest first two addresses abcxyznet xyzabcnet opinion suggest last one efgjxyz otherwise starting type com would match incredible number addresses wch makes autocompletion useless,1
445218,441242,signature setting reply becomes quote,account try set signature found account settings manage identities edit composition addressing setting check automatically quote original massage replying start reply quote place signature reply quote press exit edit window exit identities exit settings replying settings followed signature appears quote incorrect wle reply appears correct enter settings automatically changed place signature field quote recommended matter many times try stay setting want tried disabling adons themes restarting etc still tools account settings select email account general settings manage identities select identity edit composition addressing check automatically quote original massage replying start reply quote place signature reply quote click window til exit follow steps see sames fields check automatically quote original massage replying start reply quote place signature reply quote check automatically quote original massage replying start reply quote place signature quoterecommended check automatically quote original massage replying start reply quote place signature reply quote happens default theme vista mail httpsaddonsmozillaorgthunderbirdaddon adons thunderbrowse correct identity adblock plus talkback still adons enabled disabled vista home premium running recent updates including,save place signature option composition setting identity settings,select option reply place signature option composition addressing setting identity settings time even clicking save particular option account settingsmanage identitieseditcomposition addressing settingand place signature option select reply click back setting selection undone back setting selection undone selection must saved,1
445325,376007,renaming saved search folder causes folder lose search criteria,saved search edited filters lost file new saved search say contains somedomaincom give folder name step create subfolder imap account select search imap mailboxs inbox click confirm see step search folder folder list clicking shows messages match rule step right click step folder rename step right click step folder choose properties search criteria folderstosearch list empty search criteria folderstosearch list match set step,renaming saved search lost criteria,renaming saved search lost criteria imap server mozillacom imaps server searched emails subject containing bug crude bugzilla search click save search folder button save search cld folder mozillacom server folder select folder folder pane view rename folder right click context menu rename view properties search subject containing bug criteria blank,1
445756,445742,odd space text received message,unexpected spaces text message received commercial efficace pour otre business space otre pour acqueac uterir commercial efficace obtenir plus dinformations acqu space rir message composed html editor sent test massmailing message appears thunderbird two spaces text sent massmailing problem appears received gmail result doesnt bug text appears window copiedpasted window commercial efficace pour otre business source code correct commercial efficace pour votre businessnbsp second space appears text pour acqueac uterir commercial efficace obtenir plus dinformations source ppour acqueac uterir commercial efficace obtenir plus dinformationsnbspbr spaces read text written investigations seems carriage return end line cause problem see httpwwwventsolairenetphotohardcopyjpg httpwwwventsolairenetphotosourcejpg httpwwwventsolairenetphotosourcejpg,odd space text received message,unexpected spaces text message received commercial efficace pour otre business space otre pour acqueac uterir commercial efficace obtenir plus dinformations acqu space rir message composed html editor sent test massmailing message appears thunderbird two spaces text sent massmailing problem appears received gmail result doesnt bug text appears window copiedpasted window commercial efficace pour otre business source code correct commercial efficace pour votre businessnbsp second space appears text pour acqueac uterir commercial efficace obtenir plus dinformations source ppour acqueac uterir commercial efficace obtenir plus dinformationsnbspbr spaces read text written want see hard copy forwarded message dont hesitate ask pleasure bernardthoorensventsolairenet,1
