Issue_id,Duplicated_issue,Title1,Description1,Title2,Description2,Label
214336,421157,crashes mimefindclass editing ctrle signed email,attempting edit ctrle signed message thunderbird immediately crashes select mail message signature ctrle edit crashes shouldnt crash thunderbirdspecific code mailnewsmimesrcmimeicpp ifdef mozthunderbird first check see message marked junk force message rendered simple prbool sanitizejunkmail prfalse faster read pref first figure msg hdr current url xxx instead reading pref every time part mime observer listening pref change updating internal state accordingly none prefs file seem prefgetboolprefmailnewsdisplaysanitizejunkmail sanitizejunkmail xxx crash gdb mimefindclasschar const mimeheaders mimedisplayoptions int contenttypeerror accessing memory address xbfffe process mimeicpp prefgetboolprefmailnewsdisplaysanitizejunkmail sanitizejunkmail gdb nanosleep liblibcso xddd nanosleep liblibpthreadso sleep liblibcso ahcraphandlerint signum nssighandlerscpp xfe nsprofilelockfatalsignalhandlerint signo nsprofilelockcpp xfa pthreadsighandler liblibpthreadso signal handler called mimefindclasschar const mimeheaders mimedisplayoptions int contenttypexae multipartsigned hdrsxed optsx exactmatchp mimeicpp mimecryptoobjectpmimeheaders int hdrsxed clearsignedcounts mimeicpp xde mimemessagecloseheaders objxb mimemsgcpp mimemessageparseline alinex nspamcheckerversion spamassassin expne micalgsha boundary repeats times msn alength objxb mimemsgcpp xaff convertandsendbuffer bufx nspamcheckerversion spamassassin expne micalgsha boundary repeats times msn length convertnewlinesp perlinefnxcfc mimemessageparseline closurexb mimebufcpp xad mimelinebuffer netbufferxcab nts cryptograpcally signed message mime formatnn repeats times msncontenttype textplain charsetusascii formatflowedncontenttransferencoding bitnnsign netbuffersize bufferpxb buffersizepxb bufferfppxb convertnewlinesp perlinefnxcfc mimemessageparseline closurexb mimebufcpp mimeobjectparsebuffer bufferxc received sunukuksuncom sunukuksuncom ntby clemuksuncom suncte esmtp hthxdintfor calumclemuksuncom tue jul size objxb mimeobjcpp xbcc mimeparsestreamwrite streamx bufxc received sunukuksuncom sunukuksuncom ntby clemuksuncom suncte esmtp hthxdintfor calumclemuksuncom tue jul size mimedrftcpp nsstreamconverterondataavailablensirequest nsisupports nsiinputstream unsigned unsigned tsxede requestxaba ctxtxfb aistreamxafd sourceoffset alength nsstreamconvertercpp xcef nsimapcachestreamlistenerondataavailablensirequest nsisupports nsiinputstream unsigned unsigned tsxeb requestxa actxtxfb ainstreamxafd asourceoffset acount nsimapprotocolcpp xdb nsinputstreampumponstatetransfer tsxa nsinputstreampumpcpp xdb nsinputstreampumponinputstreamreadynsiasyncinputstream tsxa streamxafd nsinputstreampumpcpp nsinputstreamreadyeventeventhandlerplevent pleventx nsstreamutilscpp plhandleevent selfxac pleventc plprocesspendingevents selfxeaf pleventc nseventqueueimplprocesspendingevents tsxeaf nseventqueuecpp xfe eventprocessorcallback sourcexc conditiongioin datax nsappshellcpp xecf gvsnprintf usrliblibglibso xcbb unblocksource usrliblibglibso xcad gmaincontextdispatch usrliblibglibso xcaf gmaincontextdispatch usrliblibglibso xcde gmainlooprun usrliblibglibso xda gtkmain usrliblibgtkxso xfec nsappshellrun tsxd nsappshellcpp xebeae nsappshellservicerun tsx nsappshellservicecpp xba main argc argvxbffffa nativeappxcaa aappdataxbffff nsapprunnercpp xremainint char nsxreappdata const argc argvxbffffa aappdataxbffff nsapprunnercpp main argc argvxbffffa nsmailappcpp,make mozillamessaging enterprise ready,according httpwikimozillaorgtbfeaturediscussions today thunderbird powerful email client enterprise ready features managing configuration update deployment could useful suggestions done make mozillamessing enterprise ready centralized configuration given one http url use ldap store configuration signature centralized stored enterprise server new employee arrive every add create calendar lightning automatically added list available calendars suscribing new calendar simple check checkbox easy deployment extensions employees productive without agreement controlling central place configurations employees forcing installation updates needed without agreement links needs solution httpwikimozillaorgthunderbirdthunderbirdpossibleenhancementsnetworksharingofaddressbookandcalendar httpwikimozillaorgenterpriseteamawishlist httpmiteduthunderbirdwwwmaintainersautoconfightml,0
214342,421192,program fails display folders large numbers emails,single mail folder emails emails originated outlook imported thunderbird first attempted move folder wanted itsince imported caused program crash next clicked folder let create summary information took wle appeared work clicked email display currently clicking folder displays emails witn folder import large number emails new folder outlook attempt anytng emails described details allowed view emails normal,compose email address doesnt use email address compose window,originally filed red hat bugzilla bugmaster reproduce well using thunderbird form thunderbird compose address opens thunderbird mail write window recepient given compose option missing empty tofield versionrelease number selected component applicable thunderbirdfc reproduced thunderbirdfc thunderbird compose recipient write window open empty tofield tofield set,0
214353,421220,firebird opens outlook express thunderbird tbird default,clicking mail link firebird outlook express launched even uninstalled windows component thunderbird definetly set default still finds outlook express opened internet explorer much hate found uses thunderbird firebird wont sometng ironic run firebird tbird set default outlook express component installed click email link outlook express comes outlook express launched launched thunderbird,send emails thunderbird recieve themi called support people tell issue thunderbird tried resolve problem cantcould please help prefer continue thunde,use thunder bird get emails sympaticoca following problemi cannot send emails email reply receive emails contacted sympatico support tried resolve issue couldnt message get try send email email reply sending mail failedthe message could sent connecting smtp server smtphmsympaticoca failed told sympatico recently changed servers emails thunderbird doesnt work new servers work old ones without tchthe problem started march everytng great tech people tried help cant help would appreciated prefer continue using thunderbird thanks time,0
214361,421269,readd splitter collapse capability,moz mailnews frequently collapse preview pane button middle splitter capability missing thunderbird please add back,cases binary attachements corrupted groupwise imap,viewing imap mail one ore binary attachements last attachement corrupted cases everytime seems like last attachement cut point case jpeg example see upper half picture couldnt reproduce send mail binary attachement groupwise mail client groupwise account server imap server novell groupwise problem occures server tested also squirrelmail version never problem tested also mail clients corrupted mail imap groupwise clients loaded attachement correct clients tested groupwise bat evolution outlook assume thunderbird problem also tested thunderbird version apre problem,0
214399,421290,bms tracking bug,tracking bug using various issues,keyboard output wrong keys,okay may problem seems youll see mean open wle hour sudden keyboard goes wacky example arrow tpad also functions numlock key key gives many different combos first thought kind malware scanned everytng could find notng helped even reboot went awayjust started okay weird happened finally discovered opened write mail window stopped done twice ive able fix via method like said real sure issue fix weird problem thought know couldnt reproduce happen ive got open writemail window note even remote another computer wacky keyboard output continues computer locally,0
214400,421382,profile migration,already code mozilla wch knows migrate profilecurrently thunderbird firebird turn migration code ifdef users arent coming upset installing apps first time causing migration ancient profiles need way dynamically change run time set customers automatically migrate netscape profile note profile migration include address book due proprietary format netscape address book include mail settings mail folders mail filters,remove dordfcommand getcompositedatasource,patch front end currently sends calls rdfdatasources via functions perfectly good ways making calls removing functions make easier eventually remove sources patch slightly conflicts jstree patch actually makes patch easier long run youll also notice removal additional uncalled functions,0
214402,421519,keep thread pane blank logged,behavior sure reported bugzilla already could find means parity bug filing one provide dden preference wch set following dont already know password user entered password yet keep thread pane blank remember password turned means skip feature pretty cheap add,navigating inbox using arrow keys delete messages,browsing inbox use arrow keys messages ghlighted blue bar placed trash press arrow key permanently deleted see someone else slightly similar problem problem resolved hebrew addon disabled dont addon arisen since latest update last couple days addons magic slr mark read button priority switcher search sender tag toolbar buttons gmail lightning xnote please advise proceed email account inbox selectghlight message press arrow key ghlighted emails moved trash allow scroll emails rather automatically delete,0
214432,421781,text text zoom menu view disappeared,text zoom item view menu disappears item still submenu functions properly however actual text text zoom missing menu item seemed shorter others closing browser restarting resolved situation prior noticing occur playing customizing toolbar however restarted thunderbird unable reproduce results customizing menu bar couldnt reproduce,remove fakeaccount hooks frontend,patch discussed previously fakeaccount stuff become useless point patch removes frontend hooks thunderbird,0
214446,421887,duplicate mnemonic rewrap menu item compose window,thunderbird release compose window mnemonic key rewrap menu item redo menu item open compose window new mail alte,custom view filter work properly anymore,previously created custom view called new important wch included messages status new tag important migrating latest version thunderbird custom view works incorrectly still shows new messages important messages half year ago besides even limited list also incomplete selecting important filter shows correctly important messages deleting recreating custom view help creating filter status new works correctly looks like work properly combination conditions select viewmessagescustomize menu create new filter match following following two lines status new tags important save newimportant close dialog select new filter viewmessagescustom viewsnewimportant new messages important message mostly old ones half year old list consists partially new important messages make sure lot important messages inbox sure quantity plays role may,0
214456,421892,requirement glibc stated nowhere,thunderbird linux builds mozillaorg require glibc anyhow stated homepage filename elsewhere find linux system glibc download thunderbirdipclinuxgtkgnutarbz start thunderbird thunderbirdbin liblibcso version glibc found homepage state dependency mozillaorg compile older version,wrong encoding breaks sent mail,write mail cyrillic languagefor example bulgarian russion dialog pops send mail utf encoding everytng works send mail contains cyrillic latin letters leading word english encoding automatically set askiino window pops cyrillic letters received send received receive sent,0
214468,421913,accept char field account settings account name,strange reason email provider requires use char instead char account name example put danponlinerestaurantmenucom account field wch thunderbird accepts attempts connect uses danponlinerestaurantmenucom create account plus user account field account mail server danponlinerestaurantmenucom attempt get mail app uses danponlinerestaurantmenucom instead danponlinerestaurantmenucom cant connect server uses danponlinerestaurantmenucom account instead danponlinerestaurantmenucom use danponlinerestaurantmenucom account connect,implement nsitreeviewhelper module jstreeviewjsm,module looking proposed patches bug bug see lot repetitive code implementing nsitreeviews javascript module simplifies necessary overhead attached likely jsm ill turn full patch ive chance test thoroughly,0
214482,421971,keyboard shortcuts address book dont work,keyboard shortcuts various actions like deleting editing properties etc address book dont work menu itemstoolbar buttons actions work like start thunderbird open adress book select contact del ctrli ctrlp ctrlw notng happens call appropriate function corresponding key pressed like delete card show properties etc delete shortcut first broke build overlays address book introduced,cant view size attachments many emails directory,,0
214508,422214,window size unappropriate big fonts,using thunderbird windows configured big fonts problem window open small display entire content usually real problem many resizable window wch resizable may become unconvenient buttons lost select big fonts windows display prefs reboot necessary open thunderbird open window thunderbird calculate default size window taking account size system font,enable code size tests thunderbird tinderboxes,fix thunderbird used facility trunk tinderboxes reason got dropped noone seems know prepublic cvs days heres patch reenable linux mac boxes way firefox trunk boxes linux mac notng windows enabled ill check nightlies check dont get extra tngs dont want spped dont tnk theres small chance,0
214512,422226,one theme works tunderbird windows,recent build one ive used thunderbird allow install multiple themes however look exactly like default theme comes thunderbird exception theme named skypilot classic looks switch theme new theme appears like thunderbird default tried creating new profile tng happens also tried installing different theme first case skypilot classic theme breaking results occur regardless wch theme installed first install thunderbird install jar theme files change one theme another restarting thunderbird time skypilot classic works themes look like default thunderbird theme theme lookandfeel,dont overwrite localstorerdf mimetypesrdf source tree thankyouverymuch,proposed patch create profile debug thunderbird build copy symlinks localstorerdf mimetypesrdf profile folder libraryapplication supportthunderbirdprofile wch means change source tree basically fixed way vlad firefox bug makefile magic effectively instead,0
214539,422236,cant specify save addresses replied,mozilla mail client specify whether want save addresses sent email option doesnt exist thunderbird allow choose,thunderbird application launch reinstall norman antivirus software treats file virus,use thunderbird today march launched thunderbird application software buzzed message say deleted commercial cprogrammozilla thunderbirdnsldapprvdll commercial vapsupgen application launch try reinstall deletes advert message attempts relaunach thunderbird met application failed start nsdlapprvdll found reinstall launches software norman antivirus proramm manager virus control version date scanner engine bug repeatable simply launch reinstall latest updated version scanner engine date march message say norman deleted deleted commercial cprogrammozilla thunderbirdnsldapprvdll commercial vapsupgen cannot launch file cannot find file nsdlapprv thunderbird launch install appropriate marking security problem since way install run disable antivirus software equally resolution bug may need involve delicate discussions notices handles potential threats,0
214544,422267,tools options fonts prop monospace font size combo box blank,options dialog font tab comboboxes size pixels blank click drop entries blank well bug might related tool options fonts numbers drop,broken korean characters list pane,whenever korean characters subject sender fields list pane doesnt show correctly characters broken didnt happen used thunderbird ibook using thunderbird macbook however korean characters broken reading pane receive email korean characters subject sender field read thunderbird,0
214576,422288,mozilla doesnt start libeditorso problem,pulled source cvs build solaris errors compilation startup gave ldso mozillabin fatal relocation error file varlocalusergnusrcmozillamozilladistthunderbirdcomponentslibeditorso symbol getviewexternalcnsiframepnsiprescontext referenced symbol found killed pull source cvs compile start didnt start start,thunderbird wont open installing upgrade,thunderbird wont open previous version removed upgrade click thunderbird shortcut icon hourglass appears briefly thunderbird open thunderbird doesnt open thunderbird open,0
214638,422341,atom hasimage doesnt work using mailwindowcss,trying use unique icon statusatom hasimage didnt succed though tried many ways mailwindowcss tried treecldrenmoztreeimagesubjectcol new liststyleimage urlchromemessengerskiniconsmessagemailnewgif treecldrenmoztreeimagesubjectcol attach liststyleimage urlchromemessengerskiniconsmessagemailattachgif treecldrenmoztreeimagesubjectcol hasimage liststyleimage urlchromemessengerskiniconsmessagemailpicgif treecldrenmoztreeimagesubjectcol attach hasimage liststyleimage urlchromemessengerskiniconsmessagemailattachpicgif latter two doesnt work tried variants including reorder code change mailwindowcss restart thunderbird look existing mail pic create send new one look row mail messagemailattachgif icon dislayed either displayed messagemailattachpicgif icon messagemailpicgif icon,suggested features,opinion thunderbird already excellent client phenomenal advantage outlook express namely speed compare two programs though one main tng really like see thunderbird improved configuration system put suggestions identities addresses dont pretend change plosophy thunderbird take account users know know dont even know identities would simply like setup three main addresses thats wle present reply includes address list know theres way fix wasnt able even help previous post area fact say fix problem client theres problem simply press reply address included list editing config file perhaps cool somebody annoyance thunderbird program know require sometng like order change options mac guess really known program flagging options thunderbird little limited addons could expand would great sometng provided default companion feature virtual folder folder made search results doesnt display number messages wch critical one wants put flagged messages know theres sometng flagged backup extremely complex simple function export import everytng would greatly appreciated thanks patience,0
214639,422384,trying edit address card window pops awkwardly resized,doubleclick address book entry edit information information card pops elongated vertically labels category name internet home elongated throwing window proportion launch thunderbird open addressbook doubleclick entry problem persistent card reasonable size gradient labels name internet home lot smaller,doubleclicking message opens empty message window mail marked read,double click message read opend window empty since nightly double click mail left column open wait message window appears appearing message window empty cant read mail use themes extensions back former version thunderbirs dont problem,0
214657,422474,clicking link tbird fbird running brings talkback,tabbbrowser extensions installed fbird click link tbird fbird running brings talkback unfortunately talkback fails try send results separate bug click link tbird fbird tabbrowser extensionsis running crash opened tab fbird link,excise nsmsgfilterdatasource friends,scalpel one simplest rdf datasources remove since one real consumer filter window patch fixes filterdialog generate data without datasource remove rdf entirely dialog xblfolders land shorten code even havent confirmed backend makefile changes work yet since sometng went wrong tree requires worldrebuild frontend stuff good ill request review confirm andor make necessary changes note dont clear understanding delegates someone else may able identify places delegate factories used havent spotted,0
214663,422536,thunderbird localization problems package structure incompatibility mozilla firefox,need make unified packages wch working windows linux system like mozilla suite also release windows package differs linux package see related bugs mozilla already fixed httpbugzillamozillaorgshowbugcgiid httpbugzillamozillaorgshowbugcgiid httpbugzillamozillaorgshowbugcgiid httpbugzillamozillaorgshowbugcgiid dont break directories files structure main package jar mailjar region pack usjar mailjar system packages enwinjar enunixjar enmacjar see httpmozillaorgprojectslnmlpwhathtmlchromefiles httpmozillaorgprojectslnmlpchromehtmlresources without fixing bug really makes hard localize thunderbird btw could also break compatibility localization utilities like mozillatranslator,disable autoupdate future alpha releases stability achieved,backend going change significantly next weeksmonths probably shouldnt support upgrading alpha alpha ensuring folks mailscontacts migrated properly alphas alphas used production environment thus disable autoupdate alpha releases alpha backend becomes stable enough act base store personal data,0
214671,422601,login imap server failed,debian box postfixcyrusimap running created account thunderbird inbox folder password requested enter correct password thunderbird tells would wrong mozilla mail everytng works like charm entering correct password able access inbox folder resp folders imap mailbox issue could seen win version boot wink workstation,compose contacts sidebar sometimes blank,contacts sidebar open composition compose mail address book blank drop selecting wch book squashed error console message error abpopupselecteditem properties source file chromemessengercontentaddressbookabcontactspaneljs line happens contacts sidebar consistently messed unusable restart ding contacts bar reshowing help thunderbird also happened,0
214676,422608,need make icons work many platforms,currently icons mailapp dir windows icons support maybe others use platform specific icons directories similar main trunk makefile patch coming unix use ico files need create xpm files,check new messages startup,two imap accounts two normal pop accounts accounts set check new messages startup checks news messages imap accounts,0
214687,422673,show account name identity field,identity menu list popup shows account name identity name gray color actual menu list value shown compose window name without account want compose window show account name identity menu list like currently shows menu list popup,thunderbird handling news links,originally filed fedora bug thunderbird handle news links internally ghlights link default clickable clicked identifies html document url handler dialog box opened link save document open another application correct behavior open link witn thunderbird behavior written thunderbird works non redhatfedora platforms guessing compilepackaging issue problem default preferences fedora versionrelease number selected component applicable thunderbird fedora exbits issue start thunderbird configure newsgroup nntp account type forum rightclick post copy message using select copy message location paste link another post wch become clickable open witn thunderbird comment reporter est still happens fedora ive also tested time rhel box result see,0
214756,422700,thunderbird crashes select address book added,address book added txt file importing file goes well try change address books crashes open address book select address book imported crashes unexpectedly quit instead using address book use built mac version,get bug fixed disable images drag feedback,due bug dragging dropping multiple messages trunk linux unless mouse well placed difficult work mouse dropping messages suggest either get fixed turn nglayoutenabledragimages linux fixed either way tnk resolve,0
214764,422723,click download rest message feature work,using thunderbird standalone set email download messages get message click download rest message link location poprichmailorganizenownetuidlebb click word notng idea way configure thunderbird work whether bug fixed set account settings disk space download large messages send large message attachment check email try clicking link bottom message received download rest note calling account setting disk space probably good tng people plenty disk space reason dont want download everytng save connection time slow connection like road better phrase would downloading options say option window save time disk space instead says save disk space,thunderbird preferencescertificates tab buttons wrap strangely,version apre thunderbird preferences window advanced button certificates tab buttons first buttons show one line shows different line tnk supposed line,0
214773,422726,thunderbird binaries dont work debian gnulinux woody lack glibc,absolutely positive mail window front end wrong component bug thunderbirdspecific component even remotely appropriate file installed thunderbird debian linux box try run fails missing link version libstdc compiled jamesusrlocalthunderbirdthunderbird usrlocalthunderbirdthunderbirdbin error wle loading shared libraries libstdcso cannot open shared object file file directory manually create link installed libstdc library libstdcso rootusrlibln libstdclibcso libstdcso rootusrlibldconfig try run thunderbird get version errors surprise jamesusrlocalthunderbirdthunderbird usrlocalthunderbirdthunderbirdbin usrliblibstdcso version information available required usrlocalthunderbirdthunderbirdbin usrlocalthunderbirdthunderbirdbin usrliblibstdcso version information available required usrlocalthunderbirdthunderbirdbin usrlocalthunderbirdthunderbirdbin liblibcso version glibc found required usrlocalthunderbirdlibmozjsso usrlocalthunderbirdthunderbirdbin usrliblibstdcso version information available required usrlocalthunderbirdlibxpcomso usrlocalthunderbirdthunderbirdbin usrliblibstdcso version information available required usrlocalthunderbirdlibxpcomso usrlocalthunderbirdthunderbirdbin liblibcso version glibc found required usrlocalthunderbirdlibxpcomso usrlocalthunderbirdthunderbirdbin liblibcso version glibc found required usrlocalthunderbirdlibnsprso know version shared libraries system wch built thunderbird binary really want know problem thunderbord either mozilla firebird mozilla seamonkey wch run fine box,edit trust window broken button,version apre certificate manager trying add companys corporate root mark trusted web sites mail users select root click edit able check appropriate checkboxes button notng wonder related bug,0
214788,422757,outgoing plaintext messages wrapped,default outgoing wrap column reasonable outgoing plaintext messages arent actually wrapped paragraph one long unbroken line formatflowed new thunderbird profile freshly downloaded tarball perhaps thunderbird isnt passing wrap column wrap flag requesting output,mark read keyboard shortcuts different linux windows even though dont need anymore,switch linux windows osx regular basis also like tngs like mark mail imap folder read linux keyboard shortcut controlc windows controlsftc like request make probably religious issue ill put flame retardant suit,0
214808,422814,cannot send rar file correctly,ive noticed thunderbird attach rar file send someone never get message ive tried two different email accounts still email wasnt received tried send zip file contents email address everytng worked compress sometng rar file send new email someone rar attached sending check receiving email address following steps youll notice email sent rar file never came using default theme thunderbird accounts sending emails yahoo college account computer mhz ram windows professional connection,make account configuration quick easy secure,current thunderbird versions allow user select port using account wizard pop imap servers running secure ports extension checks based host name whether account imap pop detects port security settings tls ssl extension proof concept would good starting point real implementation brian launch account wizard enter imap pop server runs secure ports complete account wizard try download mail error raised unable connect server user must manually edit account settings set correct security port information,0
214833,422845,fails automatically advance next newsgroup,using useragent mozilla windows windows rvb thunderbird dated messages one account newsgroup read tbird advance ask advance next account newsgroup messages send messages two accounts newsgroups least two accounts newsgroups messages start reading using spacebar advance next unread notng happened first account ran messages advance first unread message next account,replace rdfdriven addressbook directory tree one,patch updates standard asked look replacing directory pane jsdriven tree pretty straightforward patch shows patch depends prototreeview thats floating around bugzilla moment ive chosen make patch depend iteratorutilsjsm though could also benefit remaining question ill need someone help hook listenerobserver notified someone changesaddsdeletes directory barely resisted urge trash bunch global vars theyre notice though,0
214864,422854,checkmark viewtoolbarsmail toolbar set mail toolbar hidden,uncheck viewtoolbarsmail toolbar restart thunderbird result mail toolbar dden checkmark menu item viewtoolbarsmail toolbar set select menu item first time notng happens except checkmark cleared expected result checkmark shouldnt set tested thunderbird windows,communicate mailserver update,execute automatic online update version version communicate emailserver update checked rechecked settings notng wrong update message get sometng like corresponding server open reisnstall old version everytng works like charm help install version install automatic suggested update version restart thunderbird try get mail sever closed sas server much open kind offlinemode update version let keep reading mail safer enviroment,0
214870,422904,themes load,using tooloptionsthemes change themes thuderbird theme change restart instucted problem repeated themes pinball tbird saftb get themes site using wink pro hth tools options themes choose new theme click dialog box tbird must restart click close restart tbird new theme still default theme use new user selected theme,write mail send mail chooses incorrect smtp server,user multiple identitiesaccounts imap pop one imap identies set use default outgoing smtp server wch assume smtp server selected identity selection box shows identities different options create email imap identity verified correct signature press send tries send using pop smtp server wch fails basically entire product fails result cant send email weird tng open identity still dont get server identity smtp server option,0
214886,422992,get information email without open,change request make rightclick email contextmenu item named header choose small dialog shows email header means must open unkown email get information greeting daniel,cant create new foldersubfolder anymore error error newfolder defined source file chromemessengercontentmessengerxul line,since least couple days create folder subfolder types servers fail dialog asking name put simply notng error newfolder defined source file chromemessengercontentmessengerxul line,0
214888,423026,cursor blinks irregular slow rate composing emails,typing email reasonable length maybe words cursor indicates text appear typed blinks slow irregular rate open message compose window add recipiant type message words stop notice rate cursors blinking slow irregular cursor blink usual steady constant pace cursor blinked standard regular constant pace,multiple dloads old mail,email packages know old mail new macne reload tbird dloads mail server times reopen next day redloads mail know new mail reload tbird mail package twice year email prog dload letter twice want know packages tell new email old previously dloaded mail,0
214896,423075,main window title show message subject,message selected main window window title changes read subject folder thunderbird however youve opened emails unclear looking taskbar wch window email wch main window addition dont display message pane pane view title totally erroneous message open window window instead folder thunderbird discussion whether say thunderbird another point much minor one see mozillazine discussion httpforumsmozillazineorgviewtopicphptghlightwindowtitle,certificates button says verification dialog uses validation,fix bug initially created clone bug bug bikeshedded new title certificate validation ocsp dialog left buttons open labelled verification bug changed label validation left hanging cert confusing enough without buttons tng different labels follow along,0
214981,423125,localstorerdf always created missing customizations dont get saved,localstorerdf profile thunderbird fails create new one exit consequence customizations user made lost heshe exits thunderbird examples include loss column size order message list pane loss customizations done toolbars create new tbird profile start tbird profile alternatively use existing profile delete localstorerdf sometng customize reordering columns message list pane move buttons mail toolbar onto menubar close tbird tbird often fails create new localstorerdf exit hence customizations lost create new localstorerdf save customizations unable get tbird create localstorerdf without intervention manually create zerobyte file name running tbird kickstarts process tbird subsequently overwrite preexisting localstorerdf save customizations see thread message list window saving settings server secnewsnetscapecom group netscapemozillathunderbird message snewssecnewsnetscapecombgiugripleynetscapecom discussion bug filed thread confirmations least two tbird users confirmations seem occur various windows platforms nonmicrosoft confirmations yet rating bug major sure losing customizations exit qualifies kind dataloss needed critical rating,imap account option ask username enable one user login imap mailbox,imap mailbox helpdeskmycompanycom user peter john andy etc rights access mailbox boys work wch used helpdesk department worksft thunderbird imap account helpdeskmycompanycom configured thunderbird mailbox name helpdesk automatically used username sending credentials imap server wch pity situation would good checkbox ask username imap configuration dialog checked username password would asked user connecting imap server imaplogin function succesful authentication mailbox name would used choose mailbox work mapsetcurrentmb function would make possible use one mailbox let several users authenticated thunderbird,0
215136,423143,listing messages wont sort order received,listing email messages wont sort order received clicking heading clicking date sorts date clicking reverses order mouseover order received column says click sort order received action results launnch imap account click action action sort order received,marking mail unjunk junk folder causes deleted,junk folders properties retention policy set delete read messages message marked unjunk still automatically deleted set retention policy junk folder delete read meassages mark message junk automatically moved junk folder open junk folder change junk flag using menu icon unjunk email automatically deleted message junk status removed returning inbox message examining junk folder message gone returned mail inbox,0
215183,423244,program freezes opening large messages,program freezes shuts attempting open large message normally restarting program problem repeats deleting large message instead opening causes flutter interface solves problem retrieve large message mail server click open interface freezes seconds program shuts visualize message contents allowing replying deleting,loss scroll bars apre,loss scroll bars panels saturday mar nightly build,0
215260,423444,view sort messages threads sub menus enabled account folder pane selected,sub menu items sort messages threads view menu enabled even account folder selected folder pane case items useless disabled messages menu even contains many unlabelled items causes errors console used wle account selected better logical disable select account folder pane open view menu select items mentioned three sub enabled disable sub bug present mozilla mail thunderbird copy file needs fix tnk okay post apply following patch file mozilla mail changed line numbers course,crash downloading message long list addressees,thunderbird causes screen black lock even ctrlaltdel works whenever message really long list addressees starts download downloading interrupted additional message retrieved make sure email message list addressee list contains least address means upload message mail server download email message using firebird screen goes black video signal available locks even ctrlaltdel works reset reboot restarts following may happen normal start windows screen shows asking windows restarted using raid configuration raid feature starts check disks integrity observed also using bat professional edition version email messages downloaded using web based mail retrieval option problem message really long list addressees say sequence number server messages throu download problem,0
215275,423640,mail crashes attempt connect smtp server support ssl available option checked,wle attempting send email via smtpgateemailarizonaedu mail crashed option use secure connectionssl available selected attempted send email popup box informed encryption available use particular message please see help information using encryption popup went away mail crashed happened several times upon changing available never email sent without problems set imap mail account rdzeigle uarizonaedu smtp server smtpgatearizonaedu unfortunately smtp server requires valid login try using another smtp server supports ssl set option use ssl available compose mail normal attempt send thunderbird stopped responding sent email using default theme special configs email account imap imap accounts set use outgoing server,spell checker works work randomly check spelling sending,spell checker doesnt work set check spelling sending misspelled words ghlighted check spelling button used check replace ghlighted words situations random works fine wont work type email check spelling work work spell checker worked several instances would work expected spell well major problem,0
215308,423757,running junkmail filter folder marks first spammail folder,imapfolder spam mails run junk mail controls folder marks exactly one message top message list stops delete mails marked junk process repeated mails marked spam folder running junkmail controls doesnt mark spam notng said marked mails spam used trainingdat mozilla works,mailmessage found windows dont open,search message find double click mail wont open search search message double click message wont open message doesnt open cannot read message open read reinstalling fix problem rebooting computer fixx problem,0
215329,423761,flip localeversion,request swalker irc ive done patch thunderbird keep bug flipping localeversion seamonkey patch follow second,sending large attachments causes temporary freeze chopiness,sending email containing attachment greater megs attachment stored network drive sending progress indicator seizes focus mouse movement becomes extremely choppy switcng another application another application virtually impossible send operation completed compose new email attach large attachment preferably network drive best example click send try move mouse switch another application sending somehow relegated background task user continue working wle large attachment sending,0
215342,423831,mail bod render pop accounts works fine imap,trying view email received pop account inbox mail display window empty however mail imap account folder displays fine open new mail pop account content displayed mail displayed running cvs build,send email yahoo group thru thunderbird disarmed,happening use thunderbird send responce mail also shoes mailscanner checking email provider states isnt coming dont mailscanner computer using avg antivirus software using norton first noticed problem last week really annoying yahoo says providerprovider says yahoo happens use thunderbird post directly thru provider yahoo group homepages send email yahoo group thru thunderbird disarmed disarmed prembpromacnes looks see left disarmed,0
215354,423862,junk mail filter raises expectations new mail thjunk mail controls download message bodies marking message junk,junk mail filter fine dandy doesnt seem run junk mail check actually look inbox looking mail client expectantly noting inbox tnking hurrah new mails popular everyone loves like cld christmas day open box junk mail filter runs messages disappear visibly crushed day ruined give email address someone doesnt matter eventually sell evil global megacorporation wait minutes get junk mail note mail inbox click cry vanishes junk folder cried filter mail junk box arrives,cant select outgoing server smtp compose window,cant select outgoing server smtp pop account deleted outgoing server kept dont want recieve mails pop account deleted want send mails via account left outgoing server like like compose mail cant select outgoing server delete pop account open compose window try select outgoing serveraccount show outgoing serveraccounts,0
215546,423866,email messages displaying,email messages displayed blank although view source displays source properly information httpforumsmozillazineorgviewtopicphpt open thunderbird view message notng displayed message displayed,mail start page needs keyboard shortcut,mail start page assigned keyboard shortcut preferably one used call home page firefox relatively minor issue difficult implement would useful set start page sometng default dont see reason keyboard shortcut home page mail ought called home shortcut key,0
215600,423880,options composition window data fit,tools options cmposition data fit window select tools options composition data fit window data fit window vertical scroll bar,request keyboard shortcut popup tags menu,folder index accept keyboard shortcut preferebly nonmodified key like example pop small window menu tags next currently selected message focus use number keys toggle tags would make easy manage tags without navigate subm time,0
215610,423881,text label frame optionsdisplay dialog wrong,view toolsoptionsdisplay dialog labels frame youll see text displaying quoted plain text messages text appears copied plain text messages frame doesnt belong view toolsoptionsdisplay dialog see text labels frame using default theme far know,request additional message index navigation keyboard shortcuts,vim users next previous message delete etc good keyboard shortcuts could make thunderbird extremely easy fast efficient use,0
